complaint_id,date,source,region,latitude,longitude,category,subcategory,description,resource_availability
C007307,2025-01-31,dept_infrastructure,Akola,17.401686,73.698035,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.65
C007308,2024-01-01,dept_health,Nashik,17.256269,73.156008,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.09
C007309,2025-09-18,dept_health,Aurangabad,17.899704,73.633429,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.36
C007310,2024-03-28,dept_safety,Mumbai,17.250145,73.524998,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.41
C007311,2025-09-04,dept_infrastructure,Pune,17.373568,73.394083,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.74
C007312,2024-11-03,dept_safety,Amravati,17.885042,73.244664,Disaster Management,,Resident reports issue. Contact: 9799318863. Needs urgent fix.,0.38
C007313,2025-06-22,dept_safety,Nagpur,17.745524,73.144693,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.76
C007314,2024-12-15,dept_safety,Pune,17.259476,73.618925,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.39
C007315,2025-02-20,dept_health,Akola,17.46883,73.001302,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.57
C007316,2025-07-21,dept_safety,Kolhapur,17.333752,73.674052,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.79
C007317,2025-08-06,dept_infrastructure,Solapur,17.253689,73.209161,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.62
C007318,2024-05-27,dept_infrastructure,Pune,17.7409,73.725603,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.05
C007319,2024-10-03,dept_infrastructure,Nagpur,17.867186,73.696626,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.99
C007320,2025-01-27,dept_infrastructure,Amravati,17.719128,73.148476,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.76
C007321,2025-08-16,dept_health,Nagpur,17.387577,73.47108,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.15
C007322,2024-03-08,dept_infrastructure,Pune,17.399682,73.427226,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.68
C007323,2025-03-07,dept_health,Amravati,17.140365,73.133058,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.48
C007324,2024-08-10,dept_health,Amravati,17.276031,73.205642,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.67
C007325,2025-04-09,dept_safety,Aurangabad,17.140267,73.121132,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.89
C007326,2024-08-03,dept_safety,Kolhapur,17.214357,73.113592,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.65
C007327,2025-06-30,dept_infrastructure,Nagpur,17.298698,73.959071,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.51
C007328,2024-03-21,dept_infrastructure,Pune,17.139039,73.632267,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.84
C007329,2025-01-03,dept_infrastructure,Kolhapur,17.759917,73.057792,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.65
C007330,2025-07-20,dept_health,Thane,17.636116,73.553845,Sanitation,,Resident reports issue. Contact: 9288585615. Needs urgent fix.,0.44
C007331,2024-08-09,dept_safety,Nashik,17.736644,73.482335,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.43
C007332,2024-05-24,dept_infrastructure,Solapur,17.84134,73.769487,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.44
C007333,2024-02-11,dept_health,Kolhapur,17.875004,73.014194,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.59
C007334,2025-03-21,dept_safety,Aurangabad,17.302633,73.118547,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.98
C007335,2024-05-17,dept_infrastructure,Amravati,17.427756,73.564653,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.96
C007336,2024-10-20,dept_infrastructure,Aurangabad,17.761653,73.184377,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.93
C007337,2025-07-16,dept_infrastructure,Akola,17.0672,73.776226,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.09
C007338,2025-07-28,dept_safety,Akola,17.039299,73.509787,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.45
C007339,2024-07-03,dept_health,Akola,17.586139,73.757703,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.93
C007340,2025-09-09,dept_safety,Thane,17.681648,73.145478,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.44
C007341,2025-07-21,dept_infrastructure,Pune,17.28883,73.800084,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.77
C007342,2024-12-03,dept_health,Akola,17.846584,73.885219,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.75
C007343,2025-01-27,dept_infrastructure,Nashik,17.948432,73.253229,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.75
C007344,2025-01-08,dept_infrastructure,Aurangabad,17.384744,73.726876,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.35
C007345,2024-11-30,dept_safety,Akola,17.729259,73.859277,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.2
C007346,2024-07-18,dept_health,Nagpur,17.996023,73.953044,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.65
C007347,2025-01-07,dept_safety,Nashik,17.090739,73.541987,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.68
C007348,2024-06-07,dept_health,Pune,17.268132,73.708427,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.85
C007349,2024-04-11,dept_infrastructure,Pune,17.038443,73.911342,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.51
C007350,2024-10-22,dept_infrastructure,Amravati,17.230656,73.525086,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.44
C007351,2025-04-12,dept_health,Aurangabad,17.013185,73.452248,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.58
C007352,2024-09-20,dept_health,Aurangabad,17.752927,73.45283,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.79
C007353,2024-12-28,dept_health,Solapur,17.327161,73.573192,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.53
C007354,2025-03-11,dept_health,Aurangabad,17.457211,73.046523,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.26
C007355,2025-07-24,dept_health,Nashik,17.869851,73.554634,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.42
C007356,2024-08-06,dept_infrastructure,Aurangabad,17.686147,73.317107,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.91
C007357,2024-05-17,dept_infrastructure,Amravati,17.921849,73.062444,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.87
C007358,2025-03-04,dept_infrastructure,Kolhapur,17.078401,73.127256,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.19
C007359,2025-07-16,dept_health,Mumbai,17.480048,73.327859,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.43
C007360,2024-10-04,dept_safety,Kolhapur,17.465404,73.091744,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,1.0
C007361,2024-12-30,dept_infrastructure,Solapur,17.114612,73.642937,Drainage,,Resident reports issue. Contact: 9380004571. Needs urgent fix.,0.62
C007362,2025-07-28,dept_safety,Kolhapur,17.477535,73.602339,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.28
C007363,2024-06-30,dept_safety,Aurangabad,17.913902,73.257314,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.47
C007364,2025-03-24,dept_infrastructure,Solapur,17.458353,73.579197,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.71
C007365,2024-12-14,dept_infrastructure,Pune,17.368302,73.655868,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.05
C007366,2024-03-02,dept_health,Kolhapur,17.794695,73.892323,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.22
C007367,2025-03-13,dept_health,Kolhapur,17.585413,73.164226,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.84
C007368,2024-10-10,dept_infrastructure,Kolhapur,17.098956,73.899679,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.04
C007369,2025-10-09,dept_infrastructure,Akola,17.772597,73.063727,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.95
C007370,2025-05-05,dept_health,Aurangabad,17.193748,73.739357,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.1
C007371,2024-03-18,dept_safety,Amravati,17.125468,73.424129,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.92
C007372,2024-05-18,dept_infrastructure,Amravati,17.865285,73.372089,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.25
C007373,2025-03-05,dept_safety,Kolhapur,17.233327,73.687691,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.68
C007374,2024-05-23,dept_health,Mumbai,17.765457,73.59395,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.27
C007375,2024-07-24,dept_safety,Kolhapur,17.314413,73.749909,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.56
C007376,2025-10-08,dept_safety,Mumbai,17.319418,73.244607,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.91
C007377,2025-07-04,dept_safety,Akola,17.852146,73.345496,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.28
C007378,2024-03-16,dept_infrastructure,Thane,17.431069,73.436419,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.1
C007379,2024-10-19,dept_safety,Mumbai,17.05886,73.398502,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.05
C007380,2024-05-30,dept_safety,Thane,17.514751,73.147536,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.45
C007381,2024-04-23,dept_health,Pune,17.715974,73.774733,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.36
C007382,2024-05-17,dept_safety,Pune,17.201722,73.604357,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.86
C007383,2025-02-09,dept_infrastructure,Amravati,17.588943,73.538188,Drainage,,Resident reports issue. Contact: 9712302576. Needs urgent fix.,0.46
C007384,2024-01-17,dept_safety,Solapur,17.972726,73.711124,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.8
C007385,2025-09-22,dept_safety,Thane,17.593561,73.718075,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.56
C007386,2024-02-18,dept_health,Amravati,17.889079,73.466001,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.49
C007387,2024-04-13,dept_health,Akola,17.566882,73.98021,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.91
C007388,2025-06-03,dept_infrastructure,Nagpur,17.285836,73.072962,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.59
C007389,2024-09-14,dept_infrastructure,Pune,17.790848,73.143635,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.38
C007390,2025-07-23,dept_health,Solapur,17.633436,73.996633,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.7
C007391,2024-09-16,dept_infrastructure,Nagpur,17.216072,73.865037,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.19
